,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
3760,29,technician,married,high.school,no,no,no,cellular,jul,mon,206.0,1,999,0,nonexistent,no
3761,50,admin.,married,university.degree,no,no,no,cellular,nov,fri,206.0,1,999,0,nonexistent,no
3762,26,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,256.0,1,999,0,nonexistent,no
3763,46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,82.0,2,999,0,nonexistent,no
3764,46,housemaid,married,basic.4y,no,yes,no,cellular,aug,fri,195.0,1,999,0,nonexistent,no
3765,27,admin.,single,university.degree,no,yes,no,cellular,may,thu,97.0,1,999,1,failure,no
3766,26,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,209.0,3,999,0,nonexistent,no
3767,33,entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,349.0,2,999,1,failure,no
3768,34,services,married,basic.9y,unknown,yes,no,telephone,may,tue,150.0,2,999,0,nonexistent,no
3769,34,admin.,married,university.degree,no,yes,no,cellular,may,mon,301.0,2,999,1,failure,no
3770,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,31.0,1,999,1,failure,no
3771,36,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,106.0,3,999,0,nonexistent,no
3772,33,services,married,high.school,no,yes,no,cellular,aug,wed,417.0,1,999,0,nonexistent,yes
3773,43,blue-collar,married,basic.6y,unknown,no,no,cellular,apr,fri,315.0,2,999,0,nonexistent,no
3774,46,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,mon,104.0,2,999,0,nonexistent,no
3775,33,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,218.0,2,999,0,nonexistent,no
3776,34,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,80.0,3,999,0,nonexistent,no
3777,33,admin.,married,high.school,unknown,no,no,cellular,apr,fri,220.0,6,999,0,nonexistent,no
3778,30,blue-collar,married,high.school,no,no,no,telephone,may,mon,122.0,4,999,0,nonexistent,no
3779,44,services,divorced,high.school,no,no,no,telephone,jun,wed,240.0,9,999,0,nonexistent,no
3780,30,blue-collar,single,high.school,no,no,no,telephone,jul,wed,71.0,1,999,0,nonexistent,no
3781,42,admin.,single,university.degree,unknown,yes,yes,cellular,jul,fri,115.0,1,999,0,nonexistent,no
3782,30,admin.,married,university.degree,no,no,no,cellular,apr,thu,104.0,6,999,0,nonexistent,no
3783,59,retired,divorced,university.degree,unknown,unknown,unknown,cellular,jul,wed,139.0,1,999,0,nonexistent,no
3784,39,services,married,high.school,unknown,yes,no,telephone,jun,wed,96.0,3,999,0,nonexistent,no
3785,37,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,124.0,2,999,0,nonexistent,no
3786,45,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,220.0,3,999,0,nonexistent,no
3787,45,blue-collar,married,basic.6y,no,yes,no,cellular,aug,wed,128.0,1,999,0,nonexistent,no
3788,28,student,single,high.school,no,yes,yes,telephone,jun,wed,604.0,6,999,0,nonexistent,no
3789,31,services,married,university.degree,no,yes,no,cellular,aug,tue,174.0,1,999,0,nonexistent,no
3790,41,technician,married,professional.course,no,yes,no,cellular,oct,tue,304.0,2,999,0,nonexistent,no
3791,25,admin.,single,unknown,no,no,no,telephone,jun,tue,221.0,7,999,0,nonexistent,yes
3792,32,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,200.0,2,999,0,nonexistent,no
3793,37,technician,married,professional.course,no,no,no,cellular,apr,fri,292.0,2,999,0,nonexistent,no
3794,39,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,85.0,3,999,0,nonexistent,no
3795,58,management,single,university.degree,no,no,yes,cellular,may,fri,131.0,1,999,0,nonexistent,no
3796,48,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,168.0,2,999,0,nonexistent,no
3797,30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,64.0,4,999,0,nonexistent,no
3798,30,admin.,married,high.school,no,no,no,telephone,jun,thu,66.0,1,999,0,nonexistent,no
3799,38,admin.,divorced,high.school,no,yes,no,cellular,may,mon,469.0,1,999,1,failure,no
3800,60,unknown,married,university.degree,no,no,no,telephone,may,tue,310.0,1,999,0,nonexistent,no
3801,46,blue-collar,married,high.school,no,no,no,cellular,may,mon,11.0,5,999,0,nonexistent,no
3802,39,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,25.0,18,999,0,nonexistent,no
3803,46,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,227.0,4,999,0,nonexistent,no
3804,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,109.0,1,999,0,nonexistent,no
3805,46,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,398.0,3,999,0,nonexistent,no
3806,31,admin.,single,basic.9y,no,no,no,cellular,may,fri,406.0,4,999,0,nonexistent,yes
3807,52,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,138.0,3,999,0,nonexistent,no
3808,39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,217.0,3,999,0,nonexistent,no
3809,47,admin.,married,university.degree,no,no,no,cellular,nov,fri,103.0,1,999,0,nonexistent,no
3810,35,housemaid,single,university.degree,no,no,yes,cellular,may,mon,126.0,4,999,0,nonexistent,no
3811,31,admin.,single,university.degree,no,yes,no,telephone,may,fri,569.0,3,999,0,nonexistent,no
3812,27,blue-collar,married,basic.9y,unknown,yes,yes,cellular,jul,mon,119.0,3,999,0,nonexistent,no
3813,30,technician,single,professional.course,no,yes,no,cellular,aug,wed,225.0,4,999,0,nonexistent,no
3814,57,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,302.0,1,999,0,nonexistent,no
3815,48,management,married,university.degree,no,yes,no,telephone,may,wed,353.0,3,999,0,nonexistent,no
3816,43,technician,married,professional.course,no,yes,yes,cellular,aug,wed,744.0,5,999,0,nonexistent,no
3817,26,admin.,married,high.school,no,no,no,cellular,jul,mon,455.0,4,999,0,nonexistent,no
3818,31,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,37.0,2,999,0,nonexistent,no
3819,37,student,single,unknown,no,no,no,cellular,aug,thu,928.0,1,999,0,nonexistent,no
3820,59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,fri,138.0,2,999,0,nonexistent,no
3821,47,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,229.0,1,999,0,nonexistent,no
3822,37,management,married,university.degree,no,no,no,cellular,nov,tue,96.0,2,999,1,failure,no
3823,42,admin.,single,high.school,no,no,no,telephone,jun,fri,140.0,2,999,0,nonexistent,no
3824,37,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,tue,322.0,2,999,0,nonexistent,no
3825,40,admin.,divorced,basic.9y,no,no,no,cellular,nov,tue,179.0,1,999,0,nonexistent,no
3826,38,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,226.0,1,999,0,nonexistent,no
3827,42,technician,married,university.degree,no,no,no,cellular,aug,fri,211.0,3,6,2,success,yes
3828,35,technician,divorced,professional.course,no,no,no,telephone,may,wed,120.0,1,999,0,nonexistent,no
3829,54,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,956.0,1,999,0,nonexistent,yes
3830,34,blue-collar,divorced,professional.course,no,no,no,telephone,jun,thu,884.0,4,999,0,nonexistent,yes
3831,50,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,mon,106.0,3,999,0,nonexistent,no
3832,39,student,single,unknown,no,yes,no,telephone,jun,tue,367.0,1,999,0,nonexistent,no
3833,30,technician,married,basic.9y,no,yes,no,cellular,may,fri,41.0,1,999,0,nonexistent,no
3834,38,blue-collar,single,high.school,no,no,no,telephone,may,tue,280.0,3,999,0,nonexistent,no
3835,82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,63.0,1,999,1,failure,no
3836,32,services,married,high.school,no,no,no,telephone,nov,thu,35.0,1,999,0,nonexistent,no
3837,33,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,670.0,2,999,1,failure,yes
3838,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,128.0,2,999,0,nonexistent,no
3839,46,blue-collar,married,high.school,no,yes,yes,telephone,may,tue,328.0,3,999,0,nonexistent,no
3840,36,services,married,high.school,unknown,yes,no,telephone,may,thu,117.0,1,999,0,nonexistent,no
3841,24,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,154.0,1,999,0,nonexistent,no
3842,32,technician,single,professional.course,no,yes,no,cellular,may,fri,347.0,1,999,0,nonexistent,no
3843,38,services,divorced,high.school,unknown,yes,no,cellular,apr,tue,620.0,1,2,1,success,no
3844,28,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,113.0,1,999,0,nonexistent,no
3845,43,technician,single,professional.course,unknown,no,no,telephone,jul,wed,,5,999,0,nonexistent,no
3846,41,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,119.0,3,999,0,nonexistent,no
3847,32,,married,high.school,no,yes,no,cellular,may,thu,21.0,12,999,0,nonexistent,no
3848,36,unemployed,married,professional.course,no,yes,no,cellular,apr,thu,835.0,7,999,0,nonexistent,no
3849,45,self-employed,married,basic.9y,no,yes,yes,cellular,jul,wed,332.0,1,999,0,nonexistent,no
3850,54,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,143.0,2,999,0,nonexistent,no
3851,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,248.0,3,999,0,nonexistent,no
3852,28,admin.,single,high.school,no,no,no,cellular,jul,tue,72.0,14,999,0,nonexistent,no
3853,41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,167.0,1,999,0,nonexistent,no
3854,33,services,married,university.degree,unknown,no,yes,cellular,aug,thu,149.0,8,999,0,nonexistent,no
3855,54,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,28.0,1,999,0,nonexistent,no
3856,38,admin.,single,university.degree,no,no,yes,telephone,jun,wed,90.0,9,999,0,nonexistent,no
3857,38,self-employed,single,university.degree,no,no,no,telephone,may,fri,104.0,1,999,0,nonexistent,no
3858,38,technician,married,university.degree,no,yes,no,cellular,aug,tue,95.0,1,999,0,nonexistent,no
3859,56,admin.,divorced,basic.6y,unknown,no,no,cellular,jul,mon,70.0,3,999,0,nonexistent,no
3860,46,admin.,married,high.school,no,no,no,telephone,may,fri,297.0,1,999,0,nonexistent,no
3861,37,services,married,basic.9y,no,yes,no,cellular,may,thu,158.0,3,999,0,nonexistent,no
3862,39,admin.,married,university.degree,no,no,no,cellular,may,mon,195.0,5,999,1,failure,no
3863,51,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,487.0,2,999,0,nonexistent,no
3864,58,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,80.0,1,999,0,nonexistent,no
3865,27,admin.,single,university.degree,no,yes,no,cellular,jun,fri,136.0,1,999,0,nonexistent,no
3866,26,admin.,married,high.school,no,yes,yes,cellular,jul,wed,273.0,5,999,0,nonexistent,no
3867,31,services,married,basic.6y,no,no,no,telephone,jun,mon,92.0,5,999,0,nonexistent,no
3868,55,retired,single,university.degree,unknown,no,no,cellular,nov,fri,1199.0,3,999,0,nonexistent,no
3869,57,admin.,married,university.degree,no,yes,no,telephone,jul,tue,7.0,4,999,0,nonexistent,no
3870,42,admin.,married,university.degree,no,no,no,telephone,may,mon,336.0,1,999,0,nonexistent,no
3871,57,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,247.0,3,999,0,nonexistent,no
3872,53,admin.,single,unknown,unknown,no,no,cellular,jul,tue,183.0,1,999,0,nonexistent,no
3873,43,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,mon,18.0,1,999,0,nonexistent,no
3874,32,admin.,married,professional.course,no,yes,no,cellular,jul,wed,173.0,3,999,0,nonexistent,no
3875,53,admin.,married,university.degree,no,yes,no,cellular,jul,wed,618.0,1,999,0,nonexistent,no
3876,55,blue-collar,married,basic.4y,no,yes,yes,cellular,apr,thu,772.0,4,999,0,nonexistent,no
3877,58,retired,divorced,university.degree,no,yes,no,telephone,jun,fri,152.0,3,999,0,nonexistent,no
3878,28,admin.,single,high.school,no,no,yes,cellular,mar,fri,77.0,2,999,0,nonexistent,no
3879,35,admin.,single,high.school,no,no,no,cellular,jul,tue,136.0,1,999,0,nonexistent,no
3880,40,management,married,university.degree,no,no,no,cellular,aug,fri,231.0,3,999,0,nonexistent,no
3881,32,entrepreneur,single,professional.course,no,no,no,telephone,jun,mon,20.0,20,999,0,nonexistent,no
3882,58,management,married,university.degree,no,yes,no,cellular,aug,mon,59.0,3,999,0,nonexistent,no
3883,45,technician,divorced,high.school,no,yes,no,cellular,may,thu,121.0,2,999,0,nonexistent,no
3884,34,admin.,divorced,university.degree,no,yes,yes,cellular,aug,wed,109.0,1,999,0,nonexistent,no
3885,39,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,195.0,1,999,0,nonexistent,no
3886,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,320.0,1,999,0,nonexistent,yes
3887,50,unemployed,married,high.school,no,no,no,telephone,jun,wed,373.0,2,999,0,nonexistent,no
3888,45,admin.,married,high.school,no,yes,no,telephone,may,wed,72.0,2,999,0,nonexistent,no
3889,47,services,divorced,high.school,no,yes,no,cellular,jul,mon,192.0,19,999,0,nonexistent,no
3890,51,entrepreneur,married,illiterate,no,no,no,cellular,apr,thu,87.0,2,999,0,nonexistent,no
3891,26,services,single,high.school,no,no,no,cellular,jul,tue,180.0,2,999,0,nonexistent,yes
3892,35,technician,single,university.degree,no,no,no,telephone,jun,fri,78.0,3,999,0,nonexistent,no
3893,34,admin.,married,university.degree,no,no,no,cellular,may,wed,1576.0,1,999,0,nonexistent,no
3894,53,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,208.0,2,999,0,nonexistent,no
3895,38,housemaid,married,basic.6y,unknown,yes,no,telephone,may,fri,153.0,4,999,0,nonexistent,no
3896,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,260.0,1,999,0,nonexistent,yes
3897,46,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,96.0,6,999,0,nonexistent,no
3898,40,housemaid,divorced,high.school,no,no,no,telephone,may,fri,188.0,1,999,0,nonexistent,no
3899,48,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,297.0,1,999,0,nonexistent,no
3900,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,160.0,1,999,0,nonexistent,no
3901,42,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,101.0,5,999,0,nonexistent,no
3902,39,entrepreneur,married,high.school,no,no,no,telephone,jun,mon,232.0,3,999,0,nonexistent,no
3903,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,607.0,1,999,0,nonexistent,no
3904,31,self-employed,single,high.school,no,yes,no,cellular,jul,tue,151.0,2,999,0,nonexistent,no
3905,48,admin.,single,university.degree,no,no,no,cellular,nov,tue,148.0,1,999,1,failure,no
3906,51,technician,married,professional.course,no,no,yes,telephone,jun,mon,147.0,1,999,0,nonexistent,no
3907,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,191.0,1,0,2,success,yes
3908,45,blue-collar,married,unknown,no,no,no,cellular,apr,fri,119.0,2,999,0,nonexistent,no
3909,52,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,13.0,2,999,0,nonexistent,no
3910,33,management,married,high.school,unknown,yes,no,telephone,may,wed,110.0,1,999,0,nonexistent,no
3911,31,technician,single,university.degree,no,yes,no,telephone,apr,tue,847.0,2,999,0,nonexistent,yes
3912,33,admin.,single,high.school,no,yes,no,cellular,jul,thu,154.0,14,999,0,nonexistent,no
3913,64,housemaid,married,basic.4y,no,yes,no,cellular,nov,mon,173.0,1,999,0,nonexistent,no
3914,58,retired,married,basic.4y,unknown,no,no,cellular,jul,wed,119.0,2,999,0,nonexistent,no
3915,27,technician,single,professional.course,no,no,no,telephone,may,thu,124.0,2,999,0,nonexistent,no
3916,18,student,single,basic.4y,no,no,no,cellular,apr,thu,108.0,1,999,0,nonexistent,no
3917,36,blue-collar,single,high.school,no,yes,yes,telephone,jun,fri,14.0,4,999,0,nonexistent,no
3918,32,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,102.0,2,999,0,nonexistent,no
3919,40,self-employed,married,basic.9y,unknown,no,no,cellular,nov,tue,53.0,1,999,1,failure,no
3920,28,management,single,university.degree,no,yes,no,cellular,jun,thu,383.0,1,22,1,success,yes
3921,40,technician,single,university.degree,no,no,no,cellular,nov,wed,281.0,3,999,0,nonexistent,no
3922,27,admin.,single,university.degree,no,yes,no,cellular,aug,tue,168.0,1,999,0,nonexistent,no
3923,52,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,222.0,2,999,0,nonexistent,no
3924,46,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,fri,8.0,6,999,0,nonexistent,no
3925,33,admin.,single,basic.6y,unknown,yes,no,cellular,may,thu,72.0,2,999,0,nonexistent,no
3926,42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173.0,2,999,0,nonexistent,no
3927,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,195.0,1,999,0,nonexistent,no
3928,34,technician,married,professional.course,no,yes,no,cellular,nov,fri,251.0,2,999,0,nonexistent,no
3929,31,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,142.0,2,999,0,nonexistent,no
3930,49,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,thu,310.0,5,999,0,nonexistent,no
3931,53,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,122.0,4,999,0,nonexistent,no
3932,51,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,64.0,5,999,0,nonexistent,no
3933,56,admin.,married,university.degree,no,no,no,cellular,aug,wed,552.0,3,999,0,nonexistent,yes
3934,29,admin.,single,university.degree,no,yes,no,telephone,jul,thu,109.0,3,999,0,nonexistent,no
3935,59,retired,married,basic.9y,unknown,no,no,telephone,jun,fri,25.0,8,999,0,nonexistent,no
3936,50,entrepreneur,married,high.school,no,yes,no,cellular,apr,mon,257.0,1,999,0,nonexistent,no
3937,32,technician,married,university.degree,no,yes,no,cellular,jun,wed,123.0,1,999,1,failure,no
3938,37,blue-collar,single,professional.course,no,yes,no,cellular,apr,mon,304.0,1,999,1,failure,no
3939,41,admin.,married,high.school,no,yes,no,telephone,may,thu,317.0,7,999,0,nonexistent,no
3940,27,student,single,university.degree,no,no,yes,telephone,jun,thu,137.0,1,999,0,nonexistent,no
3941,27,admin.,single,university.degree,no,no,no,cellular,aug,wed,1336.0,2,999,0,nonexistent,yes
3942,59,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,163.0,3,999,0,nonexistent,no
3943,40,services,married,high.school,no,yes,no,cellular,may,fri,151.0,4,999,1,failure,no
3944,43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,193.0,1,999,0,nonexistent,no
3945,29,technician,single,high.school,no,yes,yes,cellular,nov,fri,484.0,1,999,0,nonexistent,no
3946,38,services,married,high.school,no,yes,no,cellular,jul,tue,55.0,1,999,0,nonexistent,no
3947,30,unemployed,married,high.school,no,yes,no,cellular,may,mon,214.0,3,3,1,success,yes
3948,35,entrepreneur,married,basic.9y,no,no,no,cellular,jul,tue,291.0,2,999,0,nonexistent,no
3949,29,blue-collar,married,high.school,no,no,no,telephone,jun,mon,181.0,1,999,0,nonexistent,no
3950,52,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,938.0,2,999,0,nonexistent,yes
3951,40,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,207.0,3,999,0,nonexistent,no
3952,34,blue-collar,single,unknown,no,no,no,cellular,mar,fri,98.0,2,999,0,nonexistent,no
3953,58,unemployed,married,basic.9y,no,no,no,telephone,jun,mon,266.0,2,999,0,nonexistent,no
3954,41,admin.,single,university.degree,no,yes,no,cellular,jun,mon,95.0,1,999,0,nonexistent,yes
3955,24,blue-collar,single,high.school,no,yes,no,cellular,jul,mon,51.0,2,999,0,nonexistent,no
